index,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years,exit_year,college
1446,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2013,DETE
1447,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
1448,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2014,DETE
1449,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2014,DETE
1450,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1451,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,,2012,DETE
1452,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2014,DETE
1453,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1454,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE
1455,False,True,False,False,True,False,False,False,False,False,True,False,Female,31-35,1 to 2 Years,2013,DETE
1456,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
1457,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,Under 1 Year,2013,DETE
1458,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1459,False,False,False,True,True,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE
1460,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE
1461,False,False,False,True,True,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
1462,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,2012,DETE
1463,False,False,True,False,False,False,False,False,False,False,False,False,Female,51-55,,2013,DETE
1464,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,Under 1 Year,2006,DETE
1465,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
1466,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,,2012,DETE
1467,False,False,False,False,True,False,False,True,False,False,True,False,Male,51-55,20 Plus Years,2014,DETE
1468,True,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,7 to 10 Years,2014,DETE
1469,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1470,False,True,False,True,True,False,False,False,False,True,True,True,Male,56+,20 Plus Years,2014,DETE
1471,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE
1472,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
1473,True,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,7 to 10 Years,2014,DETE
1474,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,7 to 10 Years,2013,DETE
1475,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
1476,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,2012,DETE
1477,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
1478,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,,2012,DETE
1479,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
1480,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1481,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1482,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
1483,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,,2013,DETE
1484,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2013,DETE
1485,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
1486,True,False,False,False,True,False,False,True,False,False,True,False,Female,21-25,Under 1 Year,2013,DETE
1487,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2014,DETE
1488,True,False,False,False,True,False,False,False,True,False,False,False,Female,41-45,5 to 6 Years,2014,DETE
1489,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2014,DETE
1490,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2012,DETE
1491,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE
1492,False,False,False,False,False,False,False,True,False,True,False,False,Male,36-40,5 to 6 Years,2014,DETE
1493,False,False,False,False,False,False,False,True,False,False,False,False,Female,46-50,,2012,DETE
1494,False,True,False,True,False,False,False,True,False,False,False,False,Female,56+,,2012,DETE
1495,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1496,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,2013,DETE
1497,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE
1498,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE
1499,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE
1500,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE
1501,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,,2012,DETE
1502,False,True,False,False,False,False,False,False,False,False,True,False,Female,21-25,3 to 4 Years,2014,DETE
1503,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2014,DETE
1504,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,2013,DETE
1505,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2014,DETE
1506,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,1 to 2 Years,2014,DETE
1507,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
1508,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2013,DETE
1509,False,False,False,True,False,False,False,False,False,False,True,False,Female,36-40,7 to 10 Years,2013,DETE
1510,False,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
1511,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,7 to 10 Years,2014,DETE
1512,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
1513,False,False,False,False,False,True,False,False,False,True,True,False,Female,41-45,3 to 4 Years,2013,DETE
1514,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2014,DETE
1515,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,5 to 6 Years,2013,DETE
1516,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
1517,True,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,1 to 2 Years,2014,DETE
1518,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2014,DETE
1519,False,True,True,False,False,False,False,False,False,True,False,False,Female,56+,11 to 20 Years,2014,DETE
1520,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,20 Plus Years,2014,DETE
1521,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,5 to 6 Years,2014,DETE
1522,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE
1523,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,2013,DETE
